Recording Team,Recording Date,Audio Filename,Spectrogram Filename,Age Category,Age Cat NB,Sex,Context,Context Category,Call Type (Freq),Call Type NB,Valence,F0Mean,Q25,Q50,Q75,Fpeak,Dur,AMVar,AMRate,AMExtent,Harmonicity,WienEntrMean,DFMin,LPC1,LPC2,LPC3,LPC4,LPC5,LPC6,Type
IASPA,1/1/08,IASPIASPReunionReunSow98Pig813.wav,IASPIASPReunionReunSow98Pig813.wav_spec.png,Piglet,1,male,LongIsolation,Reunion,LFt,3,Pos,NA,186.171,459.317,1195.866,170.351,0.265,144.96,15.113,9.592,0.57,-1.477,684.898,459.275,974.708,1853.043,3166.698,4692.404,6271.916,LF
IASPA,1/1/08,IASPIASPReunionReunSow98Pig814.wav,IASPIASPReunionReunSow98Pig814.wav_spec.png,Piglet,1,male,LongIsolation,Reunion,LFt,3,Pos,NA,113.242,428.386,712.784,506.304,0.317,154.132,14.21,10.847,2.48,-1.03,772.868,566.317,2952.886,3561.901,5075.088,6222.586,7563.61,LF
IASPA,1/1/08,IASPIASPReunionReunSow98Pig815.wav,IASPIASPReunionReunSow98Pig815.wav_spec.png,Piglet,1,male,LongIsolation,Reunion,LFt,3,Pos,NA,381.843,830.236,2013.444,542.61,0.265,161.353,22.615,7.135,1.39,-1.403,809.705,584.472,1643.751,2647.004,4884.344,6121.255,7590.876,LF
IASPA,1/1/08,IASPIASPReunionReunSow98Pig816.wav,IASPIASPReunionReunSow98Pig816.wav_spec.png,Piglet,1,male,LongIsolation,Reunion,LFt,3,Pos,NA,805.297,1363.975,2106.06,1309.895,0.307,160.928,13.016,12.364,2.58,-1.191,751.833,1345.656,2481.374,3366.294,4189.667,4986.642,5648.94,LF
IASPA,1/1/08,IASPIASPReunionReunSow98Pig817.wav,IASPIASPReunionReunSow98Pig817.wav_spec.png,Piglet,1,male,LongIsolation,Reunion,LFt,3,Pos,NA,447.13,1459.989,2293.243,1524.316,0.236,153.729,10.572,14.541,2.18,-1.545,749.301,1521.475,2876.516,4241.221,4865.238,5764.035,7758.358,LF
IASPA,1/1/08,IASPIASPReunionReunSow98Pig818.wav,IASPIASPReunionReunSow98Pig818.wav_spec.png,Piglet,1,male,LongIsolation,Reunion,LFt,3,Pos,NA,1132.76,1899.306,3952.443,1541.433,0.277,225.742,18.081,12.485,1.1,-1.502,858.495,1527.262,3266.556,4013.031,4630.696,6330.777,7881.179,LF
IASPA,1/1/08,IASPIASPReunionReunSow98Pig819.wav,IASPIASPReunionReunSow98Pig819.wav_spec.png,Piglet,1,male,LongIsolation,Reunion,LFt,3,Pos,NA,260.082,1320.722,2005.747,1550.19,0.27,163.243,25.893,6.304,2.27,-1.46,703.158,422.48,1526.475,2662.178,3278.096,4222.101,5195.289,LF
IASPA,1/1/08,IASPIASPReunionReunSow98Pig82.wav,IASPIASPReunionReunSow98Pig82.wav_spec.png,Piglet,1,male,LongIsolation,Reunion,LFt,3,Pos,NA,332.405,598.292,1189.154,594.726,0.287,159.642,26.093,6.118,0.73,-0.903,680.689,595.479,1827.101,2765.982,3430.323,4709.308,5489.381,LF
IASPA,1/1/08,IASPIASPReunionReunSow98Pig820.wav,IASPIASPReunionReunSow98Pig820.wav_spec.png,Piglet,1,male,LongIsolation,Reunion,LFt,3,Pos,NA,945.644,1729.803,3217.013,1438.301,0.279,226.722,19.691,11.514,1.17,-1.303,634.078,1435.868,2526.807,3418.078,4047.158,5690.868,6494.317,LF
IASPA,1/1/08,IASPIASPReunionReunSow98Pig821.wav,IASPIASPReunionReunSow98Pig821.wav_spec.png,Piglet,1,male,LongIsolation,Reunion,LFt,3,Pos,NA,634.131,1440.274,2339.001,178.371,0.267,160.197,20.618,7.77,0.9,-1.034,1321.279,591.142,1457.288,2337.101,4123.089,4816.679,5691.654,LF
IASPA,1/1/08,IASPIASPReunionReunSow98Pig822.wav,IASPIASPReunionReunSow98Pig822.wav_spec.png,Piglet,1,male,LongIsolation,Reunion,LFt,3,Pos,NA,808.274,1428.158,2211.793,1422.922,0.292,156.293,8.568,18.241,2.59,-1.081,826.543,584.787,1427.845,2180.029,4222.647,5229.092,6020.635,LF
IASPA,1/1/08,IASPIASPReunionReunSow98Pig823.wav,IASPIASPReunionReunSow98Pig823.wav_spec.png,Piglet,1,male,LongIsolation,Reunion,LFt,3,Pos,NA,839.494,1723.972,3631.737,188.283,0.262,140.247,19.055,7.36,-0.02,-1.211,1298.61,1290.221,2187.419,4008.713,5535.518,6705.386,9431.971,LF
IASPA,1/1/08,IASPIASPReunionReunSow98Pig824.wav,IASPIASPReunionReunSow98Pig824.wav_spec.png,Piglet,1,male,LongIsolation,Reunion,LFt,3,Pos,NA,332.06,853.395,5542.896,541.465,0.307,135.968,17.908,7.592,0.24,-1.937,821.48,542.954,2012.314,2600.728,3368.015,4296.594,4931.42,LF
IASPA,1/1/08,IASPIASPReunionReunSow98Pig83.wav,IASPIASPReunionReunSow98Pig83.wav_spec.png,Piglet,1,male,LongIsolation,Reunion,LFt,3,Pos,NA,394.183,666.565,2006.102,477.285,0.32,169.083,18.778,9.004,0.3,-1.547,793.982,556.077,1430.804,3062.558,4063.973,5163.935,6762.026,LF
IASPA,1/1/08,IASPIASPReunionReunSow98Pig84.wav,IASPIASPReunionReunSow98Pig84.wav_spec.png,Piglet,1,male,LongIsolation,Reunion,LFt,3,Pos,NA,455.571,637.384,1909.019,539.5,0.323,139.919,15.503,9.025,2.39,-1.581,948.131,562.315,1017.406,1923.288,2797.324,3426.565,4271.877,LF
IASPA,1/1/08,IASPIASPReunionReunSow98Pig85.wav,IASPIASPReunionReunSow98Pig85.wav_spec.png,Piglet,1,male,LongIsolation,Reunion,LFt,3,Pos,NA,173.318,485.175,806.985,540.199,0.3,170.929,16.653,10.264,1.87,-1.046,671.591,546.656,2014.398,3393.656,4822.973,6256.818,7670.249,LF
IASPA,1/1/08,IASPIASPReunionReunSow98Pig86.wav,IASPIASPReunionReunSow98Pig86.wav_spec.png,Piglet,1,male,LongIsolation,Reunion,LFt,3,Pos,NA,311.123,630.087,1462.094,487.72,0.294,166.332,20.41,8.149,1.28,-1.694,593.124,576.431,1056.219,3359.778,4534.762,5107.117,6743.171,LF
IASPA,1/1/08,IASPIASPReunionReunSow98Pig87.wav,IASPIASPReunionReunSow98Pig87.wav_spec.png,Piglet,1,male,LongIsolation,Reunion,LFt,3,Pos,NA,377.843,615.326,1425.364,507.329,0.299,152.605,23.436,6.512,1.04,-1.041,799.045,561.245,1601.387,2379.9,3264.881,4028.224,4928.349,LF
IASPA,1/1/08,IASPIASPReunionReunSow98Pig88.wav,IASPIASPReunionReunSow98Pig88.wav_spec.png,Piglet,1,male,LongIsolation,Reunion,LFt,3,Pos,NA,251.469,496.435,744.757,515.118,0.281,180.103,14.255,12.635,3.26,-0.576,986.541,526.485,1805.151,3446.802,4986.51,6632.869,7746.611,LF
IASPA,1/1/08,IASPIASPReunionReunSow98Pig89.wav,IASPIASPReunionReunSow98Pig89.wav_spec.png,Piglet,1,male,LongIsolation,Reunion,LFt,3,Pos,NA,201.246,496.923,707.024,524.054,0.31,189.258,11.303,16.744,1.99,-1.018,1073.024,569.455,1106.45,3149.427,3493.195,4534.278,5272.783,LF
IASPA,1/1/08,IASPIASPSurpriseSurpSow13Pig2a1.wav,IASPIASPSurpriseSurpSow13Pig2a1.wav_spec.png,Piglet,1,female,Surprise,Surprise,LFs,1,Neg,50.813,243.007,434.422,856.914,235.606,0.124,111.205,4.027,27.612,2.2,-0.648,1249.188,843.42,2213.374,4114.101,5356.511,5794.431,7439.331,LF
IASPA,1/1/08,IASPIASPSurpriseSurpSow13Pig2b1.wav,IASPIASPSurpriseSurpSow13Pig2b1.wav_spec.png,Piglet,1,female,Surprise,Surprise,Mixed,4,Neg,NA,732.413,1021.952,1899.851,917.11,0.113,149.187,13.323,11.197,1.31,-1.122,702.141,899.654,2219.915,3480.056,4425.113,5751.914,8067.664,LF
IASPA,1/1/08,IASPIASPSurpriseSurpSow13Pig2b2.wav,IASPIASPSurpriseSurpSow13Pig2b2.wav_spec.png,Piglet,1,female,Surprise,Surprise,LFs,1,Neg,55.332,287.621,626.687,1413.908,268.63,0.188,147.566,2.66,55.486,2.47,-1.112,702.92,2456.897,3293.013,4062.404,4958.602,6097.954,6872.998,LF
IASPA,1/1/08,IASPIASPSurpriseSurpSow13Pig2b3.wav,IASPIASPSurpriseSurpSow13Pig2b3.wav_spec.png,Piglet,1,female,Surprise,Surprise,LFs,1,Neg,50.639,343.279,627.661,900.843,711.494,0.224,117.744,15.604,7.546,1,-0.394,1439.819,689.987,2498.513,4305.87,5090.594,5699.813,6577.051,LF
IASPA,1/1/08,IASPIASPSurpriseSurpSow27Pig101.wav,IASPIASPSurpriseSurpSow27Pig101.wav_spec.png,Piglet,1,female,Surprise,Surprise,LFs,1,Neg,51.347,221.822,476.429,717.805,207.329,0.217,93.218,16.125,5.781,5.59,-0.554,1584.998,663.774,3795.887,5354.392,5907.149,6706.497,7430.662,LF
IASPA,1/1/08,IASPIASPSurpriseSurpSow27Pig61.wav,IASPIASPSurpriseSurpSow27Pig61.wav_spec.png,Piglet,1,male,Surprise,Surprise,Mixed,4,Neg,NA,677.908,1428.052,3239.95,679.319,0.127,150.543,11.806,12.751,-1.63,-1.334,804.835,733.373,1411.34,3090.784,3699.669,4447.509,4927.884,LF
IASPA,1/1/08,IASPIASPSurpriseSurpSow27Pig62.wav,IASPIASPSurpriseSurpSow27Pig62.wav_spec.png,Piglet,1,male,Surprise,Surprise,LFs,1,Neg,51.364,276.318,498.973,1058.084,476.851,0.115,79.992,4.33,18.472,2.91,-0.794,909.181,491.113,1632.215,3250.834,4168.289,4906.987,5705.219,LF
IASPA,1/1/08,IASPIASPSurpriseSurpSow27Pig71.wav,IASPIASPSurpriseSurpSow27Pig71.wav_spec.png,Piglet,1,male,Surprise,Surprise,LFm,2,Neg,49.257,414.661,674.976,1628.072,302.632,0.24,147.905,14.565,10.154,0.12,-1.448,1673.233,508.644,942.026,2853.692,4159.122,5424.232,6863.481,LF
IASPA,1/1/08,IASPIASPSurpriseSurpSow27Pig72.wav,IASPIASPSurpriseSurpSow27Pig72.wav_spec.png,Piglet,1,male,Surprise,Surprise,LFs,1,Neg,52.451,429.455,787.908,3852.248,364.669,0.131,135.408,11.415,11.862,-0.04,-2.119,699.574,536.006,2071.937,2896.913,4298.392,4931.457,5673.401,LF
IASPA,1/1/08,IASPIASPSurpriseSurpSow54Pig11.wav,IASPIASPSurpriseSurpSow54Pig11.wav_spec.png,Piglet,1,NA,Surprise,Surprise,LFt,3,Neg,NA,749.596,1697.708,3381.885,1097.882,0.107,142.833,13.959,10.233,0.54,-1.418,1039.098,1058.459,1852.52,3215.346,4177.689,4959.044,5883.876,LF
IASPA,1/1/08,IASPIASPSurpriseSurpSow72Pig11.wav,IASPIASPSurpriseSurpSow72Pig11.wav_spec.png,Piglet,1,male,Surprise,Surprise,LFm,2,Neg,63.974,187.137,280.509,599.083,188.806,0.311,100.01,20.873,4.791,5.9,-0.801,1897.512,3737.209,5853.764,6249.886,7223.135,8841.259,10348.946,LF
IASPA,1/1/08,IASPIASPSurpriseSurpSow72Pig12.wav,IASPIASPSurpriseSurpSow72Pig12.wav_spec.png,Piglet,1,male,Surprise,Surprise,LFm,2,Neg,60.962,181.915,270.889,713.385,184.955,0.571,131.789,20.135,6.545,3.3,-1.037,1141.855,3672.667,4663.243,5394.097,6090.815,6658.977,8177.857,LF
IASPA,1/1/08,IASPIASPSurpriseSurpSow72Pig31.wav,IASPIASPSurpriseSurpSow72Pig31.wav_spec.png,Piglet,1,male,Surprise,Surprise,LFt,3,Neg,NA,202.745,351.705,553.733,204.105,0.195,105.042,17.923,5.861,1.08,-0.413,1055.563,498.025,3566.07,3876.197,4816.618,5855.486,6385.122,LF
IASPA,1/1/08,IASPIASPSurpriseSurpSow86Pig91.wav,IASPIASPSurpriseSurpSow86Pig91.wav_spec.png,Piglet,1,female,Surprise,Surprise,LFt,3,Neg,NA,268.999,508.3,1792.35,191.154,0.179,107.986,13.942,7.746,4.12,-2.425,1186.629,386.824,1043.138,3973.977,5276.102,6341.27,9495.815,LF
IASPA,1/1/08,IASPIASPSurpriseSurpSow98Pig21.wav,IASPIASPSurpriseSurpSow98Pig21.wav_spec.png,Piglet,1,female,Surprise,Surprise,Mixed,4,Neg,NA,489.456,1620.787,1944.117,1754.6,0.205,183.062,12.169,15.043,4.35,-1.466,696.482,597.141,1778.149,2320.385,3439.768,4572.358,5688.395,LF
IASPA,1/1/08,IASPIASPSurpriseSurpSow98Pig22.wav,IASPIASPSurpriseSurpSow98Pig22.wav_spec.png,Piglet,1,female,Surprise,Surprise,LFt,3,Neg,NA,178.444,488.189,935.733,192.334,0.178,71.697,8.434,8.501,3.18,-0.479,612.113,735.155,2114.006,3422.679,4641.35,6527.366,7420.654,LF
IASPA,1/1/08,IASPIASPSurpriseSurpSow98Pig23.wav,IASPIASPSurpriseSurpSow98Pig23.wav_spec.png,Piglet,1,female,Surprise,Surprise,Mixed,4,Neg,NA,146.121,257.18,692.125,182.194,0.34,72.571,22.034,3.294,4.46,-0.549,758.649,690.273,1960.113,3544.876,4893.247,6527.397,7804.353,LF
IASPB,1/1/11,IASPIASPShortPr02Sele01N3min1.wav,IASPIASPShortPr02Sele01N3min1.wav_spec.png,Piglet,1,male,ShortReunion,Reunion,LFt,3,Pos,NA,368.353,1204.812,2658.855,152.874,0.184,90.763,21.739,4.175,0.3,-1.13,989.913,2155.639,3340.151,4309.066,5265.253,6008.634,7490.609,LF
IASPB,1/1/11,IASPIASPShortPr02Sele01N3min13a.wav,IASPIASPShortPr02Sele01N3min13a.wav_spec.png,Piglet,1,male,ShortReunion,Reunion,LFt,3,Pos,NA,1526.45,2183.776,4249.76,1880.203,0.096,87.973,5.208,16.891,0.06,-1.832,1235.037,1180.04,1714.653,3880.328,4981.193,6577.525,7973.745,LF
IASPB,1/1/11,IASPIASPShortPr02Sele01N3min14.wav,IASPIASPShortPr02Sele01N3min14.wav_spec.png,Piglet,1,male,ShortReunion,Reunion,LFt,3,Pos,NA,1688.135,1987.642,3895.95,1839.536,0.088,93.838,5.682,16.515,5.56,-2.486,1467.232,1885.991,3919.771,4668.382,6467.469,7825.92,9114.481,LF
IASPB,1/1/11,IASPIASPShortPr02Sele01N3min18.wav,IASPIASPShortPr02Sele01N3min18.wav_spec.png,Piglet,1,male,ShortReunion,Reunion,LFt,3,Pos,NA,380.085,956.529,1952.594,209.858,0.227,130.053,19.855,6.55,1.39,-1.037,461.939,499.707,1404.833,1921.989,2779.428,3673.467,5068.237,LF
IASPB,1/1/11,IASPIASPShortPr02Sele01N3min23.wav,IASPIASPShortPr02Sele01N3min23.wav_spec.png,Piglet,1,male,ShortReunion,Reunion,LFt,3,Pos,NA,590.925,974.509,2103.209,575.461,0.12,134.308,16.667,8.058,2.14,-1.275,804.07,681.828,1878.641,4256.042,4970.697,6417.513,7622.451,LF
IASPB,1/1/11,IASPIASPShortPr02Sele01N3min24.wav,IASPIASPShortPr02Sele01N3min24.wav_spec.png,Piglet,1,male,ShortReunion,Reunion,LFt,3,Pos,NA,1778.36,2252.725,4250.113,1844.655,0.053,NA,NA,NA,3.78,-1.866,905.481,1879.294,3526.24,4882.537,6343.13,7345.093,8656.72,LF
IASPB,1/1/11,IASPIASPShortPr02Sele01N3min25.wav,IASPIASPShortPr02Sele01N3min25.wav_spec.png,Piglet,1,male,ShortReunion,Reunion,LFt,3,Pos,NA,1499.442,2590.392,4550.361,1853.929,0.075,35.063,6.698,5.235,0.67,-1.424,1395.512,1172.57,1820.769,4347.516,6354.853,8277.615,9693.336,HF
IASPB,1/1/11,IASPIASPShortPr02Sele01N3min27.wav,IASPIASPShortPr02Sele01N3min27.wav_spec.png,Piglet,1,male,ShortReunion,Reunion,LFt,3,Pos,NA,1803.672,2525.253,4674.333,1969.4,0.069,67.735,7.209,9.395,2.85,-1.617,872.271,1011.967,1987.476,4497.226,5234.486,6301.672,8370.77,HF
IASPB,1/1/11,IASPIASPShortPr02Sele01N3min28.wav,IASPIASPShortPr02Sele01N3min28.wav_spec.png,Piglet,1,male,ShortReunion,Reunion,LFs,1,Pos,52.49,278.078,506.482,730.077,552.087,0.099,107.837,15.199,7.095,2.51,0.226,595.354,582.863,2379.455,3768.919,4661.298,5721.196,6810.105,LF
IASPB,1/1/11,IASPIASPShortPr02Sele01N3min29.wav,IASPIASPShortPr02Sele01N3min29.wav_spec.png,Piglet,1,male,ShortReunion,Reunion,LFt,3,Pos,NA,490.273,619.484,1028.823,541.274,0.112,109.602,22.321,4.91,3.29,-0.516,607.745,599.648,2456.563,3981.83,5550.871,6836.789,7954.024,LF
IASPB,1/1/11,IASPIASPShortPr02Sele01N3min4.wav,IASPIASPShortPr02Sele01N3min4.wav_spec.png,Piglet,1,male,ShortReunion,Reunion,LFt,3,Pos,NA,224.869,502.354,905.266,548.621,0.099,98.552,5.069,19.444,4.91,-0.571,813.541,552.896,2155.241,3066.768,4848.814,6025.397,7103.635,LF
IASPB,1/1/11,IASPIASPShortPr02Sele01N3min8.wav,IASPIASPShortPr02Sele01N3min8.wav_spec.png,Piglet,1,male,ShortReunion,Reunion,LFt,3,Pos,NA,1895.812,2160.919,4200.167,2051.618,0.077,37.665,6.464,5.827,5.48,-2.762,1190.112,1228.569,1856.57,2060.281,3479.25,4741.066,6588.311,LF
IASPB,1/1/11,IASPIASPShortPr02Sele03N3min11.wav,IASPIASPShortPr02Sele03N3min11.wav_spec.png,Piglet,1,female,ShortReunion,Reunion,LFt,3,Pos,NA,268.872,745.639,2349.242,111.237,0.221,182.568,22.592,8.081,0.67,-1.834,894.93,1901.466,2957.864,4314.362,6366.553,7879.432,9476.137,LF
IASPB,1/1/11,IASPIASPShortPr02Sele03N3min37.wav,IASPIASPShortPr02Sele03N3min37.wav_spec.png,Piglet,1,female,ShortReunion,Reunion,LFt,3,Pos,NA,476.277,1300.208,4185.795,454.762,0.075,42.573,6.695,6.359,1.37,-2.559,749.539,505.039,1198.009,2320.018,3500.298,4792.048,6661.375,LF
IASPB,1/1/11,IASPIASPShortPr02Sele04N8min11.wav,IASPIASPShortPr02Sele04N8min11.wav_spec.png,Piglet,1,male,LongIsolation,Reunion,LFt,3,Pos,NA,960.015,1922.179,2422.928,1986.968,0.053,NA,NA,NA,2.42,-1.223,928.094,2081.827,3024.2,5165.401,6342.919,8273.585,9134.728,LF
IASPB,1/1/11,IASPIASPShortPr02Sele04N8min12.wav,IASPIASPShortPr02Sele04N8min12.wav_spec.png,Piglet,1,male,LongIsolation,Reunion,LFt,3,Pos,NA,435.552,1322.485,2417.503,107.676,0.096,75.905,5.208,14.574,-1.01,-0.664,517.298,699.869,1346.851,1953.17,2688.669,4063.463,5081.286,LF
IASPB,1/1/11,IASPIASPShortPr02Sele04N8min2.wav,IASPIASPShortPr02Sele04N8min2.wav_spec.png,Piglet,1,male,LongIsolation,Reunion,LFt,3,Pos,NA,1728.121,2218.776,2690.283,2252.742,0.136,159.913,7.354,21.745,3.92,-1.66,1102.783,1148.685,2266.184,3348.061,4598.49,4883.554,5958.05,LF
IASPB,1/1/11,IASPIASPShortPr02Sele04N8min23.wav,IASPIASPShortPr02Sele04N8min23.wav_spec.png,Piglet,1,male,LongIsolation,Reunion,LFt,3,Pos,NA,1328.302,2456.986,3825.416,2245.407,0.088,49.698,11.366,4.372,0.92,-1.244,661.372,1192.867,2131.071,3138.972,3563.255,4705.693,6399.403,HF
IASPB,1/1/11,IASPIASPShortPr02Sele04N8min231.wav,IASPIASPShortPr02Sele04N8min231.wav_spec.png,Piglet,1,male,LongIsolation,Reunion,LFt,3,Pos,NA,451.235,997.665,4485.792,631.323,0.093,42.374,10.714,3.955,1.45,-2.608,1328.996,646.832,3295.509,5162.989,7158.917,8663,10368.823,LF
IASPB,1/1/11,IASPIASPShortPr02Sele04N8min27.wav,IASPIASPShortPr02Sele04N8min27.wav_spec.png,Piglet,1,male,LongIsolation,Reunion,LFt,3,Pos,NA,1684.564,3643.391,5079.761,2142.732,0.067,77.755,7.498,10.371,-0.5,-1.179,629.564,1217.101,2105.942,3127.111,4360.907,4832.015,5481.531,HF
IASPB,1/1/11,IASPIASPShortPr02Sele04N8min2a.wav,IASPIASPShortPr02Sele04N8min2a.wav_spec.png,Piglet,1,male,LongIsolation,Reunion,LFt,3,Pos,NA,1919.633,2298.277,3376.901,2295.054,0.115,117.244,13.084,8.961,3.18,-1.51,1374.689,1208.699,2259.082,4215.397,5176.857,5940.215,7206.22,LF
IASPB,1/1/11,IASPIASPShortPr02Sele05N8min11.wav,IASPIASPShortPr02Sele05N8min11.wav_spec.png,Piglet,1,female,LongIsolation,Reunion,LFt,3,Pos,NA,352.336,937.063,4945.131,197.293,0.069,17.839,NA,NA,1.48,-2.024,950.841,505.428,1219.889,3068.144,4437.164,5368.822,6026.715,LF
IASPB,1/1/11,IASPIASPShortPr02Sele05N8min12.wav,IASPIASPShortPr02Sele05N8min12.wav_spec.png,Piglet,1,female,LongIsolation,Reunion,LFt,3,Pos,NA,212.371,524.252,3675.762,155.136,0.091,36.11,11.029,3.274,1.79,-2.63,945.86,3091.038,3761.276,4546.345,5117.805,5954.342,6690.569,LF
IASPB,1/1/11,IASPIASPShortPr02Sele05N8min18.wav,IASPIASPShortPr02Sele05N8min18.wav_spec.png,Piglet,1,female,LongIsolation,Reunion,LFt,3,Pos,NA,280.11,907.206,5435.223,170.99,0.109,54.093,NA,NA,6.38,-2.703,1106.442,463.281,1326.413,3589.221,4191.349,5271.596,8238.229,LF
IASPB,1/1/11,IASPIASPShortPr02Sele05N8min24.wav,IASPIASPShortPr02Sele05N8min24.wav_spec.png,Piglet,1,female,LongIsolation,Reunion,LFt,3,Pos,NA,436.389,765.076,5986.36,492.609,0.059,NA,NA,NA,4.44,-3.135,934.321,566.734,2575.515,3356.889,4330.207,5719.963,6743.924,LF
IASPB,1/1/11,IASPIASPShortPr02Sele05N8min31.wav,IASPIASPShortPr02Sele05N8min31.wav_spec.png,Piglet,1,female,LongIsolation,Reunion,LFt,3,Pos,NA,446.912,1301.897,6797.871,453.638,0.059,NA,NA,NA,4.01,-2.14,768.339,518.668,3895.001,5132.631,6334.433,7462.41,8316.965,LF
IASPB,1/1/11,IASPIASPShortPr02Sele05N8min32.wav,IASPIASPShortPr02Sele05N8min32.wav_spec.png,Piglet,1,female,LongIsolation,Reunion,LFt,3,Pos,NA,358.432,1545.296,6881.54,450.143,0.053,NA,NA,NA,2.74,-1.779,523.657,497.807,2385.401,3845.382,6267.447,8427.444,9214.575,LF
IASPB,1/1/11,IASPIASPShortPr02Sele05N8min5.wav,IASPIASPShortPr02Sele05N8min5.wav_spec.png,Piglet,1,female,LongIsolation,Reunion,Mixed,4,Pos,NA,316.082,963.213,4030.997,205.828,0.307,98.286,17.935,5.48,2.3,-2.207,802.073,507.795,1448.461,3787.152,5667.978,8167.379,9371.944,LF
IASPB,1/1/11,IASPIASPShortPr02Sele05N8min7.wav,IASPIASPShortPr02Sele05N8min7.wav_spec.png,Piglet,1,female,LongIsolation,Reunion,LFt,3,Pos,NA,252.777,998.382,3366.108,177.758,0.088,35.924,5.683,6.321,3.17,-1.945,1085.321,1307.34,3439.964,4444.676,5166.812,5981.259,6737.944,LF
IASPB,1/1/11,IASPIASPShortPr02Sele05N8min9.wav,IASPIASPShortPr02Sele05N8min9.wav_spec.png,Piglet,1,female,LongIsolation,Reunion,LFt,3,Pos,NA,324.838,1463.671,4566.839,184.96,0.075,13.717,6.696,2.048,5.45,-1.98,1576.247,423.405,1343.564,3569.413,5006.736,6752.99,8153.124,LF
IASPB,1/1/11,IASPIASPShortPr02Sele06N3min10.wav,IASPIASPShortPr02Sele06N3min10.wav_spec.png,Piglet,1,female,ShortReunion,Reunion,LFt,3,Pos,NA,707.118,1377.963,2666.607,1223.099,0.123,176.726,4.075,43.364,-0.68,-0.674,518.614,662.991,1315.272,2013.079,3805.258,4704.471,5485.439,LF
IASPB,1/1/11,IASPIASPShortPr02Sele06N3min4.wav,IASPIASPShortPr02Sele06N3min4.wav_spec.png,Piglet,1,female,ShortReunion,Reunion,LFs,1,Pos,85.61,192.853,473.381,745.122,515.711,0.136,128.449,3.676,34.938,5.73,0.612,660.102,512.373,2688.242,3549.271,4960.121,5641.457,6575.5,LF
IASPB,1/1/11,IASPIASPShortPr02Sele06N3min5.wav,IASPIASPShortPr02Sele06N3min5.wav_spec.png,Piglet,1,female,ShortReunion,Reunion,LFt,3,Pos,NA,676.949,2176.483,4049.872,182.331,0.12,170.928,4.167,41.023,0.73,-2.031,922.015,1278.106,2247.169,2901.294,4346.883,4881.135,6476.303,LF
IASPB,1/1/11,IASPIASPShortPr02Sele08N8min1.wav,IASPIASPShortPr02Sele08N8min1.wav_spec.png,Piglet,1,female,LongIsolation,Reunion,Mixed,4,Pos,NA,1580.529,2219.235,4004.288,2035.185,0.165,101.345,21.169,4.787,1.55,-1.546,1091.112,1513.074,2077.013,3716.129,4540.429,7284.034,9041.837,LF
IASPB,1/1/11,IASPIASPShortPr02Sele08N8min29.wav,IASPIASPShortPr02Sele08N8min29.wav_spec.png,Piglet,1,female,LongIsolation,Reunion,LFt,3,Pos,NA,1265.442,2460.711,4444.352,1250.754,0.059,NA,NA,NA,5.8,-2.099,559.256,1227.798,1816.63,3842.81,4758.278,5645.072,6544.286,HF
IASPB,1/1/11,IASPIASPShortPr02Sele08N8min30.wav,IASPIASPShortPr02Sele08N8min30.wav_spec.png,Piglet,1,female,LongIsolation,Reunion,LFt,3,Pos,NA,553.76,1486.097,2948.847,174.751,0.117,58.394,17.045,3.426,0.72,-1.171,796.277,1405.96,1785.491,3864.475,5325.941,6476.581,8085.08,LF
IASPB,1/1/11,IASPIASPShortPr02Sele08N8min32.wav,IASPIASPShortPr02Sele08N8min32.wav_spec.png,Piglet,1,female,LongIsolation,Reunion,LFt,3,Pos,NA,1165.002,1681.422,3156.015,1207.229,0.069,8.505,7.214,1.179,8.29,-2.721,825.165,1159.805,2186.078,3650.222,4260.679,4776.873,6040.098,LF
IASPB,1/1/11,IASPIASPShortPr02Sele08N8min332.wav,IASPIASPShortPr02Sele08N8min332.wav_spec.png,Piglet,1,female,LongIsolation,Reunion,LFs,1,Pos,67.045,252.014,724.369,2866.314,182.246,0.117,62.847,17.048,3.686,-0.2,-2.794,954.732,533.125,3233.727,4465.026,5385.088,6412.147,8202.531,LF
IASPB,1/1/11,IASPIASPShortPr02Sele08N8min432.wav,IASPIASPShortPr02Sele08N8min432.wav_spec.png,Piglet,1,female,LongIsolation,Reunion,LFt,3,Pos,NA,531.283,2194.186,4430.958,147.425,0.117,88.267,4.262,20.71,1.15,-1.659,856.752,642.663,1192.77,2798.734,3396.177,3946.636,5045.339,LF
IASPB,1/1/11,IASPIASPShortPr02Sele08N8min48.wav,IASPIASPShortPr02Sele08N8min48.wav_spec.png,Piglet,1,female,LongIsolation,Reunion,LFt,3,Pos,NA,1624.12,2597.172,4624.687,1686.356,0.045,NA,NA,NA,1.53,-1.254,1035.349,804.551,1660.327,2150.125,3074.922,3858.742,4552.816,HF
IASPB,1/1/11,IASPIASPShortPr02Sele08N8min6.wav,IASPIASPShortPr02Sele08N8min6.wav_spec.png,Piglet,1,female,LongIsolation,Reunion,LFt,3,Pos,NA,1022.799,2029.539,3514.372,2041.937,0.139,105.76,10.816,9.778,0.54,-1.271,875.216,702.201,2011.312,3769.438,4409.971,4863.492,6885.682,LF
